Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water,calorie_level,protein_level,fiber_level,prot_ratio,carb_ratio,fat_ratio,fiber_per_100kcal,sugar_per_100kcal,density_kcal_100g,satiety_index,balance_score
Dairy,Dinner,390.0,36.9,84.6,27.7,5.74,1.9,36.3,339.0,278.0,Élevé,Élevé,Faible,0.37846153846153846,0.8676923076923077,0.6392307692307692,0.48717948717948717,9.307692307692307,3.9,8.455102040816326,0.6941457110275328
Meat,Dinner,142.0,17.9,35.6,36.8,7.83,5.1,31.8,844.0,520.0,Moyen,Élevé,Élevé,0.504225352112676,1.0028169014084507,2.332394366197183,3.591549295774648,22.3943661971831,1.42,15.884297520661157,0.6187742562061609
Dairy,Breakfast,358.0,26.5,50.3,40.3,8.75,8.5,26.4,130.0,841.0,Élevé,Élevé,Élevé,0.29608938547486036,0.5620111731843576,1.0131284916201118,2.3743016759776534,7.374301675977653,3.58,14.722707423580784,0.6949253740046631
Vegetables,Breakfast,317.0,18.2,8.4,14.0,4.15,3.4,5.5,563.0,394.0,Élevé,Élevé,Moyen,0.22965299684542587,0.10599369085173502,0.39747634069400634,1.0725552050473186,1.7350157728706626,3.17,9.345323741007196,0.7460376936028206
Meat,Snack,310.0,33.1,51.3,6.4,1.39,5.9,46.1,701.0,364.0,Élevé,Élevé,Élevé,0.4270967741935484,0.6619354838709677,0.18580645161290324,1.903225806451613,14.870967741935484,3.1,10.290243902439025,0.7388250488485939
Vegetables,Breakfast,529.0,6.1,69.1,11.4,1.98,6.0,39.4,338.0,735.0,Élevé,Moyen,Élevé,0.04612476370510397,0.5224952741020793,0.19395085066162573,1.1342155009451795,7.448015122873346,5.29,5.696343402225755,0.7121894585627045
Dairy,Dinner,525.0,31.0,33.1,34.3,8.61,2.2,11.9,136.0,856.0,Élevé,Élevé,Moyen,0.2361904761904762,0.2521904761904762,0.588,0.41904761904761906,2.2666666666666666,5.25,11.518400000000002,0.7249022180978377
Meat,Lunch,227.0,9.2,27.6,36.7,8.14,1.0,9.2,863.0,375.0,Moyen,Moyen,Faible,0.1621145374449339,0.4863436123348018,1.4550660792951542,0.44052863436123346,4.0528634361233475,2.27,7.948012232415903,0.6586227407305587
Fruits,Dinner,192.0,17.0,38.6,33.6,7.4,0.2,14.8,709.0,332.0,Moyen,Élevé,Faible,0.3541666666666667,0.8041666666666667,1.5750000000000002,0.10416666666666667,7.708333333333334,1.92,10.041095890410961,0.64714130612179
Meat,Lunch,354.0,21.6,32.0,12.5,3.13,1.7,7.2,613.0,851.0,Élevé,Élevé,Faible,0.2440677966101695,0.3615819209039548,0.3177966101694915,0.48022598870056493,2.0338983050847457,3.54,13.953744493392072,0.7327226750079291
Dairy,Dinner,149.0,43.9,24.7,23.9,7.48,8.4,2.3,357.0,203.0,Moyen,Élevé,Élevé,1.1785234899328858,0.6630872483221476,1.4436241610738254,5.6375838926174495,1.5436241610738255,1.49,24.128514056224898,0.7593958491770517
Fruits,Dinner,391.0,46.0,12.9,33.6,9.23,3.6,48.4,297.0,584.0,Élevé,Élevé,Moyen,0.47058823529411764,0.1319693094629156,0.7734015345268543,0.9207161125319693,12.37851662404092,3.91,12.945010183299392,0.7434123230722541
Grains,Snack,409.0,5.6,23.9,46.9,9.63,7.2,13.0,205.0,112.0,Élevé,Moyen,Élevé,0.05476772616136919,0.2337408312958435,1.0320293398533007,1.76039119804401,3.1784841075794623,4.09,2.5658153241650297,0.6920660804008266
Snacks,Breakfast,214.0,46.2,17.5,6.2,2.13,9.8,0.8,212.0,942.0,Moyen,Élevé,Élevé,0.8635514018691589,0.32710280373831774,0.2607476635514019,4.579439252336448,0.37383177570093457,2.14,32.133757961783445,0.8093922701013726
Dairy,Breakfast,100.0,6.1,52.3,24.8,4.43,8.6,32.5,685.0,848.0,Faible,Moyen,Élevé,0.244,2.092,2.232,8.6,32.5,1.0,22.815000000000005,0.5476562191749373
Fruits,Dinner,401.0,43.0,53.0,38.0,9.09,0.0,16.9,346.0,319.0,Élevé,Élevé,,0.428927680798005,0.5286783042394015,0.8528678304239401,0.0,4.214463840399002,4.01,10.754491017964073,0.7088344122065142
Grains,Lunch,428.0,43.2,82.2,23.9,5.12,2.5,33.6,717.0,304.0,Élevé,Élevé,Moyen,0.40373831775700936,0.7682242990654206,0.5025700934579439,0.5841121495327103,7.850467289719626,4.28,9.530303030303031,0.7104911177391217
Meat,Breakfast,484.0,27.5,32.3,2.8,0.64,1.7,42.6,723.0,225.0,Élevé,Élevé,Faible,0.22727272727272727,0.26694214876033057,0.052066115702479335,0.3512396694214876,8.801652892561984,4.84,4.679794520547945,0.748625436584786
Dairy,Snack,569.0,31.0,99.3,40.9,8.13,2.6,32.5,677.0,919.0,Élevé,Élevé,Moyen,0.2179261862917399,0.698066783831283,0.6469244288224956,0.45694200351493847,5.711775043936731,5.69,10.35575485799701,0.691033567680847
Beverages,Snack,265.0,2.9,23.6,2.3,0.44,2.3,15.9,99.0,550.0,Moyen,Faible,Moyen,0.04377358490566038,0.35622641509433967,0.07811320754716981,0.8679245283018867,6.0,2.65,7.5260273972602745,0.7278724990648637
Fruits,Lunch,322.0,43.1,95.7,19.8,4.4,7.2,14.4,39.0,542.0,Élevé,Élevé,Élevé,0.5354037267080746,1.1888198757763975,0.553416149068323,2.2360248447204967,4.472049689440993,3.22,16.976303317535546,0.6999928774089346
Vegetables,Breakfast,210.0,5.7,61.6,35.0,6.05,8.8,44.0,403.0,298.0,Moyen,Moyen,Élevé,0.10857142857142857,1.1733333333333333,1.5,4.190476190476191,20.952380952380953,2.1,4.658064516129032,0.6177000487308208
Beverages,Dinner,198.0,2.5,64.3,18.6,3.08,9.4,45.9,237.0,498.0,Moyen,Faible,Élevé,0.050505050505050504,1.298989898989899,0.8454545454545455,4.747474747474747,23.18181818181818,1.98,7.097315436241612,0.6394992806058801
Fruits,Lunch,124.0,45.5,72.7,38.2,8.3,1.4,45.4,867.0,404.0,Moyen,Élevé,Faible,1.467741935483871,2.3451612903225807,2.77258064516129,1.129032258064516,36.61290322580645,1.24,23.749999999999996,0.5836212026560305
Beverages,Snack,292.0,35.0,59.0,3.8,0.82,6.7,39.1,201.0,411.0,Moyen,Élevé,Élevé,0.4794520547945205,0.8082191780821918,0.11712328767123287,2.2945205479452055,13.390410958904111,2.92,12.545918367346937,0.7395508704094779
Dairy,Snack,584.0,17.4,78.8,1.6,0.31,7.8,26.3,451.0,717.0,Élevé,Élevé,Élevé,0.11917808219178082,0.5397260273972603,0.024657534246575342,1.3356164383561644,4.5034246575342465,5.84,7.543859649122807,0.7278008786520151
Dairy,Lunch,196.0,18.6,52.9,41.1,8.13,6.0,48.9,781.0,671.0,Moyen,Élevé,Élevé,0.37959183673469393,1.079591836734694,1.8872448979591838,3.061224489795918,24.948979591836736,1.96,14.283783783783784,0.6227879340379257
Snacks,Breakfast,468.0,4.6,59.2,5.3,0.9,4.6,48.4,669.0,170.0,Élevé,Faible,Moyen,0.039316239316239315,0.505982905982906,0.10192307692307691,0.9829059829059829,10.341880341880342,4.68,0.3978873239436623,0.7160196927226709
Meat,Snack,74.0,48.7,38.7,32.3,7.92,6.9,35.1,482.0,842.0,Faible,Élevé,Élevé,2.6324324324324326,2.091891891891892,3.9283783783783783,9.324324324324325,47.432432432432435,0.74,49.304597701149426,0.6735578923938662
Grains,Breakfast,208.0,31.7,82.3,5.4,1.28,6.2,5.9,624.0,116.0,Moyen,Élevé,Élevé,0.6096153846153846,1.5826923076923076,0.23365384615384616,2.980769230769231,2.8365384615384617,2.08,13.211038961038957,0.7010829021216057
Fruits,Dinner,316.0,32.0,43.0,41.0,9.29,3.9,32.2,564.0,392.0,Élevé,Élevé,Moyen,0.4050632911392405,0.5443037974683544,1.1677215189873418,1.2341772151898733,10.18987341772152,3.16,10.83173076923077,0.6928122543501463
Fruits,Lunch,531.0,5.7,28.0,20.9,3.98,7.3,26.6,412.0,846.0,Élevé,Moyen,Élevé,0.04293785310734463,0.21092278719397364,0.3542372881355932,1.3747645951035783,5.009416195856875,5.31,7.267828843106181,0.7251639327169874
Snacks,Dinner,382.0,8.6,90.5,28.6,5.07,7.1,30.1,877.0,364.0,Élevé,Moyen,Élevé,0.0900523560209424,0.9476439790575916,0.6738219895287959,1.8586387434554974,7.879581151832461,3.82,4.865145228215766,0.667094019894916
Dairy,Lunch,280.0,32.7,47.6,16.8,3.69,4.4,48.7,594.0,919.0,Moyen,Élevé,Moyen,0.4671428571428572,0.68,0.54,1.5714285714285716,17.392857142857146,2.8,17.778947368421058,0.7212323863190909
Beverages,Breakfast,410.0,42.2,25.5,44.8,11.26,0.2,48.9,358.0,770.0,Élevé,Élevé,Faible,0.41170731707317076,0.24878048780487805,0.9834146341463414,0.04878048780487806,11.926829268292684,4.1,12.97843137254902,0.716720546233121
Snacks,Snack,435.0,5.2,97.3,34.9,6.47,6.7,12.9,84.0,502.0,Élevé,Moyen,Élevé,0.04781609195402299,0.894712643678161,0.7220689655172413,1.5402298850574714,2.9655172413793105,4.35,5.942056074766356,0.6642671020770842
Dairy,Snack,464.0,22.9,41.0,19.2,4.67,3.6,7.4,521.0,118.0,Élevé,Élevé,Moyen,0.19741379310344825,0.35344827586206895,0.37241379310344824,0.7758620689655173,1.5948275862068968,4.64,5.223404255319149,0.7275230678920396
Beverages,Snack,576.0,12.3,87.3,21.6,4.08,8.8,19.4,444.0,398.0,Élevé,Moyen,Élevé,0.08541666666666667,0.60625,0.3375,1.527777777777778,3.3680555555555554,5.76,4.943786982248522,0.7055669427695537
Beverages,Breakfast,101.0,43.0,30.9,1.5,0.37,4.4,41.0,538.0,948.0,Moyen,Élevé,Moyen,1.702970297029703,1.2237623762376237,0.13366336633663367,4.356435643564357,40.59405940594059,1.01,40.606965174129364,0.8225497428056666
Dairy,Lunch,488.0,20.9,45.5,29.7,7.96,2.7,2.0,535.0,803.0,Élevé,Élevé,Moyen,0.17131147540983604,0.3729508196721312,0.5477459016393443,0.5532786885245902,0.4098360655737705,4.88,10.647959183673471,0.7144299138887222
Snacks,Dinner,183.0,12.8,37.2,43.2,8.62,6.8,36.7,735.0,197.0,Moyen,Moyen,Élevé,0.2797814207650273,0.8131147540983608,2.1245901639344265,3.715846994535519,20.05464480874317,1.83,6.035335689045938,0.6225145389186599
Dairy,Breakfast,181.0,18.7,18.4,46.5,11.72,0.8,12.6,423.0,172.0,Moyen,Élevé,Faible,0.41325966850828727,0.4066298342541436,2.3121546961325965,0.44198895027624313,6.961325966850828,1.81,8.597864768683273,0.6416338614099937
Fruits,Snack,570.0,42.7,83.0,32.8,7.83,0.2,8.1,390.0,161.0,Élevé,Élevé,Faible,0.29964912280701755,0.5824561403508772,0.5178947368421053,0.03508771929824561,1.4210526315789473,5.7,7.235820895522387,0.711804721099318
Beverages,Snack,255.0,31.2,26.5,12.4,2.96,8.8,49.6,960.0,976.0,Moyen,Élevé,Élevé,0.4894117647058823,0.41568627450980394,0.43764705882352944,3.4509803921568634,19.450980392156865,2.55,20.326760563380287,0.7520227570853729
Fruits,Breakfast,525.0,15.6,31.9,45.0,9.94,8.7,17.0,59.0,875.0,Élevé,Élevé,Élevé,0.11885714285714286,0.24304761904761904,0.7714285714285715,1.657142857142857,3.238095238095238,5.25,9.7936,0.710113361929597
Beverages,Snack,202.0,12.5,90.1,26.8,6.67,6.7,1.2,497.0,687.0,Moyen,Moyen,Élevé,0.24752475247524752,1.784158415841584,1.1940594059405942,3.3168316831683167,0.594059405940594,2.02,17.16887417218543,0.6085939550657397
Grains,Lunch,289.0,40.2,33.6,43.9,10.58,5.2,43.1,636.0,253.0,Moyen,Élevé,Élevé,0.5564013840830451,0.46505190311418687,1.3671280276816609,1.7993079584775087,14.913494809688581,2.89,11.331619537275063,0.7021796685413744
Dairy,Snack,488.0,21.3,14.7,19.9,5.02,1.7,26.3,894.0,401.0,Élevé,Élevé,Faible,0.17459016393442622,0.12049180327868853,0.36700819672131146,0.3483606557377049,5.389344262295082,4.88,5.921768707482993,0.7380332752350884
Beverages,Breakfast,102.0,35.6,50.8,47.2,12.05,0.7,6.3,153.0,498.0,Moyen,Élevé,Faible,1.3960784313725492,1.9921568627450978,4.1647058823529415,0.6862745098039215,6.1764705882352935,1.02,29.292079207920793,0.5346899121353186
Fruits,Dinner,556.0,11.0,94.2,29.4,7.69,6.9,0.2,486.0,334.0,Élevé,Moyen,Élevé,0.07913669064748201,0.6776978417266187,0.4758992805755395,1.2410071942446044,0.03597122302158274,5.56,5.054878048780488,0.6931184190245502
Fruits,Dinner,247.0,45.3,38.9,34.7,8.42,2.0,33.6,756.0,108.0,Moyen,Élevé,Faible,0.7336032388663967,0.6299595141700405,1.2643724696356275,0.8097165991902834,13.60323886639676,2.47,12.1671469740634,0.7092873266243281
Snacks,Lunch,188.0,46.3,93.5,44.9,9.41,6.8,43.9,367.0,129.0,Moyen,Élevé,Élevé,0.9851063829787233,1.9893617021276595,2.149468085106383,3.617021276595745,23.351063829787236,1.88,15.631944444444443,0.6079593426082849
Grains,Dinner,372.0,47.4,19.4,35.6,9.46,7.0,41.1,453.0,897.0,Élevé,Élevé,Élevé,0.5096774193548387,0.2086021505376344,0.8612903225806453,1.8817204301075268,11.048387096774194,3.72,18.118644067796605,0.7415442351832294
Dairy,Dinner,94.0,7.6,9.3,10.0,2.27,2.0,31.4,576.0,953.0,Faible,Moyen,Faible,0.3234042553191489,0.39574468085106385,0.9574468085106383,2.127659574468085,33.40425531914894,0.94,24.448453608247426,0.7032399089167458
Meat,Lunch,145.0,38.8,72.7,37.6,11.27,4.6,0.1,610.0,977.0,Moyen,Élevé,Moyen,1.0703448275862069,2.0055172413793105,2.333793103448276,3.172413793103448,0.06896551724137931,1.45,37.265306122448976,0.6093758406835226
Snacks,Dinner,294.0,30.8,37.2,25.2,6.02,5.1,17.9,232.0,828.0,Moyen,Élevé,Élevé,0.41904761904761906,0.5061224489795919,0.7714285714285714,1.7346938775510203,6.088435374149659,2.94,17.99746192893401,0.7197254925586491
Beverages,Snack,234.0,37.0,22.3,35.2,9.71,7.9,9.8,947.0,761.0,Moyen,Élevé,Élevé,0.6324786324786325,0.38119658119658123,1.353846153846154,3.3760683760683765,4.188034188034188,2.34,23.482035928143716,0.7238068651555815
Vegetables,Dinner,258.0,17.9,24.7,38.7,8.81,7.2,26.1,356.0,215.0,Moyen,Élevé,Élevé,0.2775193798449612,0.3829457364341085,1.35,2.7906976744186047,10.116279069767442,2.58,7.4245810055865915,0.6883819487015904
Beverages,Snack,166.0,48.3,66.1,33.1,7.51,4.2,30.1,435.0,702.0,Moyen,Élevé,Moyen,1.163855421686747,1.5927710843373493,1.7945783132530122,2.530120481927711,18.13253012048193,1.66,29.22180451127819,0.6645938791735554
Grains,Breakfast,109.0,45.2,42.2,24.4,6.09,6.3,16.7,490.0,813.0,Moyen,Élevé,Élevé,1.6587155963302753,1.5486238532110093,2.014678899082569,5.779816513761467,15.32110091743119,1.09,41.0909090909091,0.7136052955258746
Meat,Snack,119.0,26.9,65.1,18.5,4.68,2.8,3.4,405.0,968.0,Moyen,Élevé,Moyen,0.9042016806722689,2.188235294117647,1.3991596638655461,2.3529411764705883,2.857142857142857,1.19,34.9406392694064,0.6267587457234688
Snacks,Lunch,452.0,41.5,55.9,7.8,1.89,9.4,12.3,838.0,454.0,Élevé,Élevé,Élevé,0.3672566371681416,0.4946902654867257,0.15530973451327434,2.0796460176991154,2.721238938053098,4.52,12.324275362318842,0.7494982324596694
Meat,Dinner,590.0,45.6,17.3,46.8,12.51,6.8,43.6,664.0,759.0,Élevé,Élevé,Élevé,0.30915254237288137,0.11728813559322035,0.7138983050847457,1.1525423728813557,7.389830508474576,5.9,11.00144927536232,0.7351151938190256
Grains,Snack,324.0,24.4,75.2,18.0,3.92,5.0,10.9,436.0,263.0,Élevé,Élevé,Moyen,0.30123456790123454,0.9283950617283951,0.5,1.5432098765432098,3.3641975308641974,3.24,9.028301886792452,0.6960432958075456
Grains,Dinner,172.0,44.0,42.2,46.8,11.35,5.0,24.6,128.0,234.0,Moyen,Élevé,Moyen,1.0232558139534884,0.9813953488372094,2.4488372093023254,2.9069767441860463,14.30232558139535,1.72,19.23529411764706,0.6600614714048108
Fruits,Breakfast,272.0,16.6,24.9,49.2,10.78,4.6,42.7,130.0,132.0,Moyen,Élevé,Moyen,0.24411764705882355,0.36617647058823527,1.6279411764705882,1.691176470588235,15.698529411764707,2.72,3.7822580645161294,0.6666173883261063
Dairy,Breakfast,501.0,42.3,66.7,7.9,1.72,6.0,45.7,479.0,395.0,Élevé,Élevé,Élevé,0.3377245508982036,0.5325349301397205,0.1419161676646707,1.1976047904191618,9.12175648702595,5.01,8.841930116472545,0.7401061624146708
Fruits,Breakfast,291.0,46.7,51.8,33.9,7.8,8.4,46.8,685.0,432.0,Moyen,Élevé,Élevé,0.6419243986254296,0.7120274914089346,1.0484536082474225,2.88659793814433,16.082474226804123,2.91,15.59590792838875,0.7142078163936646
Meat,Breakfast,405.0,27.7,50.9,28.0,7.17,0.8,4.3,862.0,185.0,Élevé,Élevé,Faible,0.27358024691358024,0.5027160493827161,0.6222222222222222,0.19753086419753088,1.0617283950617284,4.05,7.188118811881189,0.7099496543076141
Fruits,Lunch,372.0,14.3,25.8,29.5,6.49,2.7,23.3,6.0,670.0,Élevé,Moyen,Moyen,0.15376344086021507,0.27741935483870966,0.7137096774193549,0.7258064516129032,6.263440860215054,3.72,9.103813559322033,0.7096463520308482
Beverages,Lunch,170.0,11.1,35.2,25.2,5.07,0.6,26.6,304.0,910.0,Moyen,Moyen,Faible,0.2611764705882353,0.8282352941176472,1.3341176470588234,0.35294117647058826,15.647058823529413,1.7,18.185185185185183,0.6485228128935717
Grains,Dinner,422.0,45.0,76.1,5.1,1.1,9.3,45.3,230.0,517.0,Élevé,Élevé,Élevé,0.4265402843601896,0.7213270142180094,0.10876777251184834,2.203791469194313,10.734597156398104,4.22,12.394636015325668,0.741127698625451
Beverages,Breakfast,320.0,12.8,48.7,4.0,0.84,5.0,11.7,258.0,577.0,Élevé,Moyen,Moyen,0.16,0.60875,0.1125,1.5625,3.6562499999999996,3.2,10.033333333333335,0.7236386027077631
Snacks,Dinner,268.0,40.8,47.7,6.6,1.52,6.1,36.9,463.0,667.0,Moyen,Élevé,Élevé,0.608955223880597,0.7119402985074628,0.2216417910447761,2.276119402985074,13.76865671641791,2.68,18.467391304347828,0.7517766880095328
Meat,Snack,223.0,7.7,77.7,34.9,6.83,9.9,10.5,590.0,781.0,Moyen,Moyen,Élevé,0.13811659192825113,1.3937219730941706,1.408520179372197,4.439461883408072,4.708520179372197,2.23,15.950464396284831,0.616043524125704
Grains,Snack,344.0,32.0,39.9,10.6,2.55,1.6,15.4,27.0,871.0,Élevé,Élevé,Faible,0.37209302325581395,0.463953488372093,0.2773255813953488,0.4651162790697675,4.476744186046512,3.44,16.263513513513516,0.7390200319268923
Dairy,Breakfast,432.0,36.1,71.4,21.4,4.58,4.8,30.1,208.0,940.0,Élevé,Élevé,Moyen,0.33425925925925926,0.6611111111111112,0.4458333333333333,1.111111111111111,6.967592592592593,4.32,14.644736842105262,0.7162658860540292
Grains,Breakfast,360.0,31.6,83.0,18.9,4.07,7.5,15.7,120.0,562.0,Élevé,Élevé,Élevé,0.35111111111111115,0.9222222222222223,0.4725,2.0833333333333335,4.361111111111111,3.6,13.258695652173914,0.7041205000639666
Fruits,Breakfast,61.0,26.6,80.2,33.5,7.16,5.2,13.7,131.0,564.0,Faible,Élevé,Élevé,1.7442622950819673,5.259016393442623,4.942622950819672,8.524590163934427,22.45901639344262,0.61,34.06832298136647,0.34323340870365837
Dairy,Dinner,542.0,29.8,38.3,4.1,0.92,7.9,49.2,988.0,752.0,Élevé,Élevé,Élevé,0.21992619926199264,0.2826568265682657,0.06808118081180811,1.4575645756457565,9.07749077490775,5.42,9.18380062305296,0.750316290578927
Beverages,Dinner,333.0,43.3,71.2,13.5,2.93,6.4,41.7,298.0,821.0,Élevé,Élevé,Élevé,0.5201201201201201,0.8552552552552553,0.36486486486486486,1.921921921921922,12.522522522522523,3.33,17.77367205542725,0.7263138381843791
Meat,Lunch,190.0,3.4,79.9,24.2,4.22,7.2,22.3,59.0,834.0,Moyen,Faible,Élevé,0.07157894736842105,1.6821052631578948,1.1463157894736842,3.7894736842105265,11.73684210526316,1.9,15.231034482758622,0.6007806923465965
Meat,Breakfast,201.0,30.3,70.0,33.4,7.2,7.5,19.0,350.0,496.0,Moyen,Élevé,Élevé,0.6029850746268657,1.3930348258706469,1.4955223880597013,3.73134328358209,9.452736318407961,2.01,18.40531561461794,0.6492952753298262
Grains,Breakfast,375.0,3.2,46.4,35.0,6.27,4.6,20.4,347.0,114.0,Élevé,Faible,Moyen,0.034133333333333335,0.49493333333333334,0.84,1.2266666666666666,5.4399999999999995,3.75,1.36,0.6807235527689199
Fruits,Dinner,277.0,31.8,87.9,29.7,7.24,6.6,4.2,681.0,192.0,Moyen,Élevé,Élevé,0.45920577617328523,1.2693140794223827,0.9649819494584838,2.382671480144404,1.516245487364621,2.77,12.047745358090186,0.6683151245099601
Beverages,Breakfast,320.0,10.7,77.0,38.0,8.99,8.7,2.3,224.0,675.0,Élevé,Moyen,Élevé,0.13374999999999998,0.9625,1.06875,2.7187499999999996,0.7187499999999999,3.2,12.076190476190476,0.6549946913637813
Vegetables,Snack,557.0,31.4,11.7,33.5,9.1,0.4,28.8,408.0,879.0,Élevé,Élevé,Faible,0.22549371633752244,0.08402154398563734,0.5412926391382405,0.0718132854578097,5.170556552962298,5.57,10.202435312024352,0.735004157184548
Meat,Lunch,73.0,46.5,95.8,43.2,9.16,0.9,32.1,372.0,438.0,Faible,Élevé,Faible,2.547945205479452,5.249315068493151,5.326027397260274,1.2328767123287672,43.97260273972603,0.73,34.38728323699422,0.36269340665317934
Dairy,Lunch,383.0,9.2,15.9,12.3,2.63,2.1,41.8,272.0,164.0,Élevé,Moyen,Moyen,0.0960835509138381,0.16605744125326372,0.28903394255874676,0.5483028720626631,10.913838120104439,3.83,1.3540372670807452,0.7314398220372517
Grains,Lunch,557.0,45.7,82.3,20.2,4.86,0.5,8.3,621.0,891.0,Élevé,Élevé,Faible,0.32818671454219034,0.5910233393177737,0.32639138240574506,0.08976660682226212,1.4901256732495511,5.57,13.418569254185694,0.7237903747604421
Dairy,Snack,258.0,49.0,86.6,30.1,7.91,0.8,3.5,640.0,472.0,Moyen,Élevé,Faible,0.7596899224806202,1.3426356589147286,1.05,0.31007751937984496,1.3565891472868217,2.58,20.164804469273747,0.6782582943478622
Meat,Snack,428.0,37.3,66.3,2.2,0.56,5.9,5.2,376.0,903.0,Élevé,Élevé,Élevé,0.34859813084112146,0.6196261682242991,0.046261682242990654,1.3785046728971964,1.2149532710280373,4.28,16.214015151515152,0.7431178095526421
Meat,Breakfast,547.0,20.0,78.4,45.7,8.86,1.7,31.6,199.0,999.0,Élevé,Élevé,Faible,0.14625228519195613,0.5733089579524681,0.7519195612431444,0.3107861060329068,5.776965265082268,5.47,9.556414219474497,0.6866498225423948
Fruits,Dinner,293.0,26.4,21.6,19.2,4.62,1.8,45.1,244.0,702.0,Moyen,Élevé,Faible,0.36040955631399313,0.29488054607508535,0.5897610921501706,0.6143344709897611,15.392491467576791,2.93,12.572519083969464,0.7305899866541002
Beverages,Dinner,570.0,34.5,7.4,8.9,2.54,1.0,29.8,902.0,853.0,Élevé,Élevé,Faible,0.24210526315789474,0.05192982456140351,0.1405263157894737,0.17543859649122806,5.228070175438597,5.7,10.3,0.7594075848933429
Fruits,Dinner,181.0,1.0,70.2,1.7,0.3,4.0,14.0,361.0,580.0,Moyen,Faible,Moyen,0.022099447513812154,1.5513812154696134,0.08453038674033149,2.2099447513812156,7.734806629834254,1.81,10.320284697508898,0.6539462986302873
Beverages,Lunch,161.0,23.0,22.9,38.3,9.02,4.9,37.0,332.0,722.0,Moyen,Élevé,Moyen,0.5714285714285714,0.5689440993788819,2.1409937888198756,3.0434782608695654,22.981366459627328,1.61,19.892720306513407,0.6600385836350038
