Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water
Fruits,Lunch,52.0,8.3,68.6,26.1,4.61,3.7,41.4,869.0,894.0
Beverages,Lunch,430.0,44.1,93.5,11.5,2.62,6.9,11.4,491.0,467.0
Vegetables,Snack,334.0,49.2,42.6,35.1,8.83,5.3,17.6,965.0,819.0
Vegetables,Lunch,524.0,48.1,53.7,19.9,4.77,3.2,20.3,272.0,194.0
Meat,Dinner,263.0,47.9,70.6,12.7,2.87,5.8,26.1,357.0,196.0
Meat,Dinner,527.0,15.1,58.8,45.3,8.64,1.6,42.4,808.0,505.0
Meat,Lunch,469.0,48.2,90.7,8.6,1.9,2.6,20.4,137.0,881.0
Grains,Snack,211.0,42.6,70.6,12.6,3.12,4.9,7.0,470.0,449.0
Grains,Lunch,461.0,43.3,97.6,27.8,5.85,6.7,29.0,883.0,379.0
Vegetables,Snack,463.0,10.4,69.1,45.4,9.1,2.5,11.1,930.0,224.0
Beverages,Breakfast,150.0,38.8,8.6,32.9,9.32,4.7,33.8,196.0,457.0
Fruits,Breakfast,432.0,5.4,37.0,29.8,5.47,1.5,28.7,664.0,435.0
Fruits,Snack,589.0,20.2,34.6,15.5,3.44,7.2,23.1,612.0,300.0
Grains,Snack,366.0,37.4,90.9,12.6,2.76,9.3,14.2,109.0,140.0
Beverages,Snack,563.0,43.4,59.6,5.5,1.22,2.3,47.5,841.0,114.0
Dairy,Breakfast,438.0,5.4,42.7,37.1,6.78,7.1,25.7,705.0,478.0
Meat,Breakfast,560.0,22.3,85.9,33.5,6.51,4.6,31.8,357.0,580.0
Dairy,Snack,418.0,42.9,20.5,31.3,8.13,9.7,46.3,475.0,772.0
Fruits,Breakfast,295.0,29.5,90.3,26.1,5.42,7.8,18.9,175.0,560.0
Vegetables,Breakfast,286.0,24.1,7.4,10.9,2.98,9.4,35.0,399.0,984.0
Grains,Lunch,462.0,43.0,26.0,46.4,11.7,7.2,44.9,610.0,319.0
Beverages,Dinner,357.0,34.9,38.4,24.9,5.73,0.3,47.6,818.0,571.0
Vegetables,Lunch,83.0,23.0,67.8,9.3,1.86,4.8,35.8,26.0,634.0
Snacks,Lunch,103.0,18.4,43.7,38.6,8.37,4.4,16.6,16.0,200.0
Beverages,Lunch,598.0,31.0,83.9,42.9,8.6,1.1,43.5,95.0,931.0
Vegetables,Lunch,475.0,11.8,68.8,42.1,7.69,0.8,40.9,884.0,849.0
Snacks,Lunch,553.0,37.0,52.8,45.4,10.54,6.4,18.7,998.0,580.0
Beverages,Snack,578.0,37.7,28.8,4.8,1.24,7.8,15.7,866.0,179.0
Grains,Dinner,327.0,14.2,50.5,32.5,6.29,9.3,40.3,190.0,199.0
Fruits,Breakfast,501.0,35.3,24.7,46.1,11.4,6.6,42.5,561.0,973.0
Grains,Snack,198.0,15.4,68.1,17.6,3.33,5.9,36.7,892.0,466.0
Grains,Breakfast,399.0,19.4,24.9,35.7,9.35,4.0,5.5,252.0,189.0
Grains,Dinner,164.0,18.8,61.7,37.9,7.54,0.4,30.1,171.0,750.0
Grains,Lunch,202.0,46.1,19.6,23.5,6.71,8.1,10.6,589.0,988.0
Dairy,Lunch,399.0,10.3,69.7,27.6,5.01,2.4,35.4,582.0,768.0
Fruits,Breakfast,340.0,25.3,76.8,44.5,9.32,2.5,17.2,972.0,726.0
Snacks,Dinner,243.0,16.9,38.2,15.7,3.22,6.1,44.0,391.0,280.0
Fruits,Breakfast,463.0,22.5,33.0,27.9,6.21,6.1,33.7,424.0,783.0
Snacks,Dinner,255.0,2.7,23.2,23.8,4.98,1.8,6.3,879.0,248.0
Meat,Lunch,383.0,36.7,45.0,35.0,8.48,5.4,14.5,760.0,907.0
Dairy,Dinner,103.0,26.0,44.2,47.9,10.33,1.3,41.0,364.0,174.0
Fruits,Dinner,112.0,27.1,31.3,46.4,10.78,6.2,30.9,671.0,243.0
Grains,Dinner,430.0,4.9,62.6,10.8,2.22,3.2,6.2,963.0,894.0
Fruits,Dinner,245.0,9.4,38.9,49.8,11.2,9.4,5.8,605.0,497.0
Beverages,Lunch,363.0,37.9,44.1,4.4,1.04,8.0,22.5,104.0,537.0
Grains,Dinner,160.0,10.1,74.1,14.5,2.57,1.6,46.3,521.0,828.0
Meat,Breakfast,207.0,9.1,85.8,25.3,4.76,5.1,15.9,601.0,665.0
Vegetables,Snack,370.0,27.5,63.1,41.7,8.55,6.6,45.2,833.0,394.0
Vegetables,Dinner,205.0,26.8,6.9,45.1,14.96,8.5,2.6,598.0,595.0
Dairy,Breakfast,350.0,40.7,63.4,35.4,7.75,4.8,41.4,212.0,235.0
Snacks,Breakfast,222.0,38.8,62.1,42.8,9.44,2.6,32.3,66.0,922.0
Snacks,Snack,63.0,35.9,23.2,47.8,11.96,3.8,42.6,359.0,146.0
Grains,Snack,202.0,21.3,70.7,10.8,2.1,7.7,43.9,809.0,857.0
Dairy,Breakfast,389.0,34.4,59.0,48.2,11.44,8.3,10.3,207.0,359.0
Beverages,Lunch,373.0,28.8,69.1,17.8,3.65,0.9,39.4,44.0,397.0
Grains,Breakfast,599.0,48.5,66.5,27.9,6.49,5.7,20.1,904.0,666.0
Beverages,Breakfast,583.0,29.3,98.1,18.3,3.82,3.1,15.6,48.0,464.0
Grains,Lunch,361.0,5.5,83.1,28.4,4.81,7.2,44.2,315.0,101.0
Snacks,Snack,190.0,30.3,91.3,8.8,2.13,1.5,4.1,708.0,245.0
Snacks,Dinner,569.0,8.9,20.4,12.4,2.53,9.2,45.4,50.0,397.0
Fruits,Snack,490.0,45.1,38.7,38.0,9.16,2.3,39.1,346.0,367.0
Dairy,Dinner,133.0,36.3,6.2,26.1,7.49,9.1,37.2,602.0,293.0
Beverages,Lunch,127.0,40.5,94.3,2.0,0.41,5.5,37.2,139.0,290.0
Grains,Snack,209.0,44.3,27.2,33.7,9.29,5.5,9.7,179.0,138.0
Vegetables,Breakfast,309.0,36.1,91.6,26.3,5.53,5.9,22.6,295.0,682.0
Fruits,Dinner,54.0,14.3,53.2,31.4,5.99,1.1,47.2,143.0,565.0
Grains,Snack,551.0,22.5,16.9,25.2,6.24,9.4,30.6,957.0,806.0
Vegetables,Breakfast,268.0,41.5,50.5,11.3,2.57,8.1,42.6,876.0,573.0
Snacks,Lunch,132.0,16.0,9.6,40.1,12.24,4.0,2.7,730.0,461.0
Snacks,Breakfast,509.0,25.4,65.4,32.9,6.92,1.3,21.4,465.0,980.0
Dairy,Snack,589.0,50.0,17.8,7.0,2.02,8.4,12.2,640.0,464.0
Snacks,Snack,239.0,8.1,68.2,42.2,9.88,0.7,2.3,539.0,795.0
Vegetables,Breakfast,503.0,40.6,6.5,46.1,13.8,4.7,16.9,278.0,338.0
Beverages,Snack,284.0,23.3,92.2,38.9,7.38,1.6,46.2,395.0,235.0
Dairy,Snack,98.0,38.0,19.6,46.6,12.0,7.4,43.7,161.0,297.0
Meat,Lunch,188.0,10.7,22.8,35.3,9.57,8.9,1.7,583.0,723.0
Vegetables,Dinner,483.0,7.2,10.0,21.0,4.63,1.0,40.7,236.0,513.0
Grains,Lunch,293.0,37.5,27.4,3.3,0.84,9.7,19.4,580.0,138.0
Snacks,Snack,477.0,38.8,71.0,5.7,1.31,6.8,13.3,227.0,946.0
Fruits,Breakfast,578.0,11.3,89.3,15.9,2.93,4.8,23.1,938.0,404.0
Meat,Lunch,212.0,3.3,24.3,39.9,7.68,9.2,14.9,742.0,954.0
Fruits,Snack,313.0,5.7,95.4,13.8,2.93,3.5,4.3,520.0,126.0
Meat,Breakfast,518.0,26.5,91.9,27.6,5.58,1.8,21.3,988.0,223.0
Fruits,Snack,444.0,39.1,54.6,1.3,0.33,3.5,6.8,933.0,259.0
Snacks,Lunch,204.0,17.6,31.6,47.7,10.43,4.8,26.3,755.0,809.0
Vegetables,Lunch,406.0,49.1,13.1,32.4,9.57,2.0,12.3,220.0,964.0
Grains,Lunch,509.0,33.2,69.1,45.1,9.9,3.2,18.5,223.0,306.0
Beverages,Lunch,76.0,36.5,90.2,38.4,7.89,10.0,34.7,266.0,981.0
Grains,Breakfast,587.0,10.9,8.8,47.3,11.46,0.9,32.8,511.0,306.0
Dairy,Breakfast,262.0,49.1,29.7,6.2,1.72,0.4,9.5,831.0,878.0
Beverages,Lunch,498.0,36.9,20.3,16.8,4.33,3.9,34.5,262.0,245.0
Vegetables,Snack,438.0,43.3,70.4,4.5,1.0,7.2,27.2,469.0,501.0
Beverages,Lunch,142.0,28.5,25.3,29.9,7.09,0.4,49.6,775.0,295.0
Grains,Lunch,418.0,43.1,23.1,23.5,6.18,5.1,24.6,23.0,566.0
Beverages,Lunch,258.0,41.6,75.1,37.5,7.98,0.9,46.7,396.0,441.0
Meat,Snack,407.0,16.8,5.4,9.2,2.54,6.4,23.9,947.0,424.0
Snacks,Dinner,395.0,25.1,75.4,32.2,6.41,1.1,36.4,767.0,901.0
Snacks,Breakfast,444.0,35.5,39.1,24.0,5.54,2.6,43.0,7.0,419.0
Dairy,Lunch,596.0,44.6,72.3,19.5,5.09,8.7,4.2,464.0,787.0
Grains,Breakfast,101.0,22.5,78.9,8.3,1.61,1.8,42.3,283.0,158.0
Fruits,Breakfast,333.0,4.6,99.7,7.6,1.51,1.1,7.0,810.0,834.0
Dairy,Breakfast,341.0,7.3,87.2,45.2,8.13,7.1,22.3,929.0,416.0
Snacks,Breakfast,75.0,1.5,65.6,35.3,5.79,3.7,41.8,157.0,711.0
Grains,Breakfast,470.0,2.0,13.2,27.4,4.96,5.3,34.8,608.0,464.0
Snacks,Snack,478.0,29.7,15.7,48.1,12.68,2.5,23.5,550.0,482.0
Snacks,Lunch,320.0,14.1,87.7,10.1,1.97,1.9,15.7,285.0,900.0
Fruits,Dinner,165.0,18.0,99.4,38.6,7.75,5.2,12.8,698.0,756.0
Vegetables,Dinner,284.0,41.2,90.9,19.4,4.06,7.9,33.4,903.0,189.0
Dairy,Lunch,248.0,15.5,83.2,16.8,3.11,7.9,37.2,288.0,182.0
Grains,Lunch,541.0,10.4,62.3,17.0,3.07,1.1,49.6,838.0,119.0
Vegetables,Dinner,472.0,28.4,94.7,3.4,0.72,1.2,13.7,749.0,704.0
Fruits,Dinner,137.0,38.1,86.0,21.0,5.04,9.0,6.3,909.0,324.0
Beverages,Dinner,444.0,5.3,45.9,35.3,6.19,5.8,44.6,627.0,151.0
Snacks,Breakfast,285.0,29.4,26.8,30.3,8.51,2.6,4.3,57.0,550.0
Vegetables,Lunch,53.0,38.9,34.3,34.7,8.27,8.0,46.0,38.0,944.0
Grains,Breakfast,151.0,49.0,29.6,16.7,4.37,6.2,20.9,43.0,325.0
Vegetables,Snack,131.0,3.7,54.5,34.2,5.85,0.1,37.4,305.0,794.0
Dairy,Dinner,188.0,30.5,76.3,41.7,8.48,7.2,41.3,935.0,449.0
Snacks,Dinner,150.0,9.9,17.3,35.1,7.5,8.1,40.6,393.0,287.0
Dairy,Breakfast,193.0,12.3,19.0,20.3,4.47,8.8,33.5,173.0,718.0
Snacks,Lunch,373.0,41.7,61.6,13.8,3.15,9.4,22.4,140.0,627.0
Meat,Breakfast,408.0,34.4,48.5,47.7,10.64,2.2,38.3,232.0,940.0
Snacks,Lunch,58.0,43.3,54.4,32.7,7.36,6.4,49.5,515.0,191.0
Vegetables,Lunch,291.0,12.3,82.4,27.0,5.27,6.7,14.3,297.0,524.0
Fruits,Breakfast,65.0,12.2,84.1,4.0,0.74,6.8,25.3,408.0,381.0
Snacks,Snack,361.0,9.7,29.5,3.9,0.78,9.0,33.5,836.0,712.0
Snacks,Dinner,210.0,23.3,77.3,45.4,9.11,0.2,25.9,33.0,595.0
Dairy,Breakfast,540.0,17.7,89.1,4.7,0.98,9.6,9.9,397.0,289.0
Vegetables,Breakfast,532.0,26.3,98.9,31.8,6.54,4.7,15.4,473.0,314.0
Snacks,Snack,516.0,31.5,66.8,5.5,1.15,6.7,42.1,162.0,760.0
Snacks,Snack,185.0,14.5,59.8,44.8,8.69,1.3,28.0,737.0,891.0
Grains,Snack,592.0,12.7,27.2,24.1,5.12,9.7,26.4,227.0,956.0
Snacks,Lunch,556.0,16.7,29.8,39.0,8.91,6.7,14.5,647.0,191.0
Vegetables,Snack,567.0,36.6,66.6,15.1,3.41,7.0,16.4,545.0,523.0
Dairy,Lunch,341.0,20.9,58.7,29.9,6.02,1.4,35.6,619.0,781.0
Grains,Snack,362.0,3.2,56.3,15.4,2.62,5.6,36.5,964.0,151.0
Fruits,Lunch,324.0,28.8,45.2,13.6,3.0,2.7,34.3,809.0,586.0
Snacks,Lunch,194.0,44.5,93.1,34.5,7.17,6.8,47.4,317.0,217.0
Fruits,Dinner,264.0,28.4,41.6,47.0,10.62,1.4,26.2,488.0,161.0
Grains,Breakfast,368.0,24.5,55.5,21.2,4.39,8.6,37.9,921.0,519.0
Grains,Snack,152.0,44.1,26.1,19.3,5.1,3.9,18.4,111.0,537.0
Dairy,Dinner,69.0,46.7,41.1,16.5,4.38,2.1,8.7,528.0,373.0
Dairy,Snack,157.0,42.7,88.3,29.7,6.27,2.0,34.9,314.0,791.0
Grains,Dinner,346.0,4.7,44.4,10.8,1.97,5.9,22.8,116.0,130.0
Snacks,Breakfast,81.0,20.1,89.8,32.3,6.17,3.9,30.8,194.0,838.0
Dairy,Snack,310.0,20.7,38.5,13.3,2.85,3.5,35.1,621.0,689.0
Grains,Snack,560.0,47.5,59.8,48.0,10.86,1.4,42.9,559.0,432.0
Snacks,Dinner,372.0,29.0,35.6,20.4,4.98,8.3,13.0,454.0,446.0
Fruits,Breakfast,82.0,44.1,46.4,5.0,1.16,0.7,43.8,673.0,792.0
Dairy,Dinner,190.0,48.9,74.2,34.9,7.82,3.2,28.7,302.0,351.0
Fruits,Lunch,549.0,49.5,99.8,34.5,7.27,4.2,39.2,728.0,810.0
Fruits,Breakfast,562.0,6.1,82.5,18.6,3.18,9.8,41.5,787.0,200.0
Vegetables,Dinner,481.0,46.7,32.8,22.5,5.81,1.5,18.8,829.0,126.0
Fruits,Snack,282.0,9.7,45.0,20.9,3.93,0.2,36.3,353.0,828.0
Grains,Breakfast,567.0,1.7,51.1,15.4,3.86,9.0,0.2,285.0,884.0
Meat,Dinner,196.0,46.3,82.2,23.9,5.5,2.3,13.8,54.0,137.0
Snacks,Dinner,549.0,18.9,30.5,30.8,6.74,0.2,34.6,554.0,749.0
Grains,Snack,244.0,3.1,74.8,11.9,1.98,1.4,41.7,426.0,380.0
Meat,Breakfast,386.0,25.1,59.4,16.9,3.55,1.5,26.0,298.0,981.0
Dairy,Dinner,177.0,5.7,66.0,40.9,7.48,1.3,18.6,478.0,272.0
Vegetables,Dinner,76.0,14.0,16.4,8.4,1.9,4.7,46.3,793.0,240.0
Fruits,Lunch,73.0,32.6,73.3,49.3,10.82,8.0,16.0,646.0,554.0
Meat,Dinner,292.0,6.5,10.3,2.4,0.52,6.7,32.6,155.0,981.0
Meat,Lunch,202.0,11.0,69.1,38.3,7.87,5.7,9.2,695.0,421.0
Grains,Breakfast,379.0,42.8,78.5,33.8,7.5,2.8,20.7,873.0,925.0
Snacks,Snack,83.0,8.9,37.1,46.6,10.53,9.7,5.5,691.0,598.0
Dairy,Dinner,563.0,20.2,51.7,13.0,2.69,0.4,27.1,160.0,721.0
Grains,Dinner,545.0,30.0,92.3,13.0,2.55,9.4,47.3,784.0,917.0
Beverages,Lunch,343.0,43.1,70.1,46.2,12.33,4.6,3.3,642.0,369.0
Dairy,Snack,321.0,35.2,24.0,10.2,3.12,8.6,2.3,563.0,947.0
Dairy,Dinner,162.0,8.9,49.4,31.9,7.66,7.0,2.4,761.0,894.0
Beverages,Breakfast,73.0,7.8,53.9,1.4,0.29,3.2,8.7,608.0,758.0
Grains,Breakfast,55.0,42.3,95.2,39.3,8.45,1.9,21.0,658.0,336.0
Dairy,Breakfast,392.0,15.3,36.4,37.7,8.26,0.3,14.6,149.0,444.0
Fruits,Breakfast,370.0,14.9,21.5,5.6,1.23,5.8,43.5,455.0,694.0
Grains,Dinner,476.0,24.7,96.5,15.9,3.21,1.9,18.0,614.0,439.0
Beverages,Snack,248.0,31.2,87.4,47.7,9.98,5.1,20.0,252.0,420.0
Meat,Breakfast,358.0,47.3,97.3,35.9,8.12,0.6,13.2,694.0,890.0
Vegetables,Breakfast,289.0,33.7,70.3,28.7,7.28,1.5,4.0,563.0,521.0
Vegetables,Lunch,188.0,1.5,47.0,24.1,4.88,1.6,5.4,937.0,744.0
Vegetables,Snack,60.0,8.0,29.7,3.1,0.76,7.2,2.9,894.0,252.0
Beverages,Lunch,473.0,42.2,69.7,25.5,5.61,4.4,30.6,217.0,398.0
Vegetables,Lunch,547.0,30.6,89.0,3.2,0.64,4.4,39.9,565.0,978.0
Dairy,Lunch,452.0,27.3,90.3,38.2,7.56,3.1,32.7,858.0,696.0
Grains,Lunch,314.0,35.8,98.5,24.4,4.86,0.0,48.7,308.0,584.0
Dairy,Breakfast,342.0,38.6,91.6,40.0,8.38,1.3,27.4,628.0,953.0
Meat,Lunch,598.0,38.1,97.9,16.2,4.23,8.9,2.2,700.0,667.0
Fruits,Breakfast,418.0,16.8,24.3,41.7,9.53,6.5,21.9,778.0,530.0
Meat,Dinner,504.0,45.7,66.9,33.8,7.81,3.1,19.0,878.0,291.0
Fruits,Dinner,438.0,48.9,58.0,32.9,8.46,4.9,7.8,225.0,481.0
Meat,Breakfast,430.0,40.5,53.8,10.4,2.58,5.5,9.4,920.0,893.0
Snacks,Dinner,311.0,36.0,76.4,17.6,4.18,4.2,7.6,75.0,419.0
Grains,Lunch,528.0,2.3,82.5,6.6,1.28,3.8,7.4,81.0,875.0
Beverages,Lunch,121.0,17.6,95.6,38.0,6.95,3.6,46.2,828.0,124.0
Meat,Lunch,465.0,11.0,88.4,42.6,7.88,7.4,21.9,364.0,345.0
Vegetables,Breakfast,209.0,7.2,46.5,19.6,3.51,5.6,49.2,899.0,984.0
Snacks,Dinner,403.0,12.4,19.3,19.9,4.65,0.8,13.8,397.0,190.0
Snacks,Snack,581.0,42.4,34.5,3.6,0.87,1.2,48.4,239.0,645.0
Beverages,Snack,481.0,30.9,63.2,49.5,13.59,0.3,1.6,983.0,431.0
Vegetables,Dinner,308.0,45.7,93.5,43.2,9.66,1.2,15.3,278.0,317.0
Fruits,Lunch,231.0,4.3,62.6,23.3,4.68,5.0,7.1,449.0,650.0
Beverages,Dinner,338.0,38.3,6.1,33.0,11.36,2.4,2.4,714.0,113.0
Beverages,Dinner,531.0,5.9,92.1,34.0,5.83,2.4,35.1,732.0,371.0
Dairy,Dinner,531.0,5.2,51.5,9.9,1.72,7.9,42.7,311.0,870.0
Dairy,Snack,298.0,50.0,44.6,35.5,9.94,3.4,4.7,788.0,505.0
Fruits,Lunch,357.0,43.4,87.2,2.7,0.59,9.5,19.0,206.0,546.0
Vegetables,Lunch,158.0,45.6,30.2,3.2,0.86,1.5,12.5,27.0,940.0
Dairy,Lunch,164.0,4.1,63.8,26.2,4.47,0.8,37.5,242.0,121.0
Meat,Dinner,255.0,18.0,5.1,40.9,11.12,8.4,45.9,359.0,418.0
Snacks,Snack,432.0,40.3,51.3,17.0,3.89,6.4,31.6,245.0,535.0
Beverages,Snack,313.0,39.2,45.0,27.3,8.29,8.8,0.9,946.0,978.0
Meat,Dinner,329.0,4.7,51.1,38.3,6.9,7.1,23.0,562.0,775.0
Grains,Lunch,211.0,25.6,9.4,27.8,7.43,1.6,41.4,133.0,853.0
Beverages,Snack,451.0,1.9,65.7,36.4,5.96,0.5,46.7,473.0,704.0
Snacks,Lunch,430.0,29.3,69.7,41.6,10.35,7.6,4.1,137.0,413.0
Dairy,Lunch,245.0,48.4,55.4,1.1,0.28,0.1,8.2,359.0,711.0
Dairy,Breakfast,591.0,8.9,44.6,23.8,4.57,6.2,23.2,236.0,945.0
Meat,Lunch,428.0,22.0,44.3,40.0,8.34,4.4,47.4,875.0,647.0
Beverages,Dinner,114.0,42.2,9.7,24.9,7.03,6.7,34.2,685.0,999.0
Meat,Dinner,278.0,10.8,44.9,4.3,0.81,1.9,45.1,778.0,989.0
Fruits,Breakfast,509.0,4.7,30.0,11.7,2.11,4.0,42.7,297.0,592.0
Vegetables,Snack,197.0,43.4,98.0,36.1,7.78,8.2,20.2,590.0,193.0
Vegetables,Lunch,556.0,4.7,44.5,14.6,3.37,5.6,2.5,61.0,497.0
Fruits,Dinner,81.0,17.0,66.8,7.9,1.5,0.2,44.8,311.0,852.0
Meat,Snack,474.0,40.5,52.6,28.0,6.38,9.9,32.6,487.0,560.0
Grains,Lunch,546.0,2.8,79.1,6.7,1.44,4.6,3.4,92.0,139.0
Beverages,Snack,301.0,23.6,14.8,35.0,11.7,9.4,0.3,840.0,692.0
Dairy,Snack,245.0,46.1,76.8,38.2,8.45,5.1,27.7,612.0,442.0
Dairy,Breakfast,340.0,9.1,26.7,11.9,2.34,6.5,47.4,109.0,241.0
Dairy,Dinner,194.0,46.3,5.1,18.6,5.44,7.0,46.3,214.0,985.0
Dairy,Lunch,445.0,37.6,18.8,28.8,7.49,7.1,37.3,952.0,327.0
Dairy,Dinner,266.0,25.8,58.5,14.5,3.0,9.4,39.2,191.0,782.0
Snacks,Dinner,159.0,34.6,20.2,19.8,5.13,2.8,25.7,539.0,942.0
Fruits,Breakfast,69.0,31.4,97.6,42.6,8.8,7.2,19.7,707.0,790.0
Snacks,Snack,123.0,7.9,77.4,10.5,1.82,5.7,47.7,310.0,583.0
Meat,Lunch,503.0,37.3,17.6,6.6,1.89,3.3,8.7,701.0,930.0
Vegetables,Lunch,597.0,48.5,18.3,46.6,12.58,4.6,34.5,269.0,669.0
Vegetables,Lunch,276.0,24.5,11.6,10.6,2.77,8.0,37.2,470.0,881.0
Meat,Breakfast,233.0,1.3,16.8,7.9,1.42,2.1,21.3,440.0,588.0
Vegetables,Breakfast,552.0,44.6,25.3,37.4,9.63,2.6,33.3,694.0,160.0
Meat,Lunch,151.0,27.2,24.9,46.0,11.19,3.8,25.5,723.0,517.0
Vegetables,Lunch,374.0,13.9,15.2,39.0,9.4,2.6,18.1,868.0,970.0
Fruits,Snack,193.0,16.5,10.4,34.9,9.32,2.9,12.7,867.0,145.0
Snacks,Snack,327.0,46.7,70.9,6.5,1.49,1.9,20.4,951.0,883.0
Snacks,Dinner,267.0,32.7,15.0,8.0,2.17,1.3,20.0,883.0,724.0
Beverages,Breakfast,112.0,1.2,94.6,39.4,6.44,9.6,38.6,148.0,296.0
Dairy,Dinner,458.0,30.0,19.7,23.9,5.94,5.9,46.5,727.0,991.0
Meat,Lunch,62.0,39.5,85.8,13.3,2.75,9.2,45.0,110.0,438.0
Fruits,Lunch,113.0,33.0,63.7,22.1,4.72,1.8,33.7,748.0,611.0
Vegetables,Breakfast,435.0,7.9,36.7,45.5,8.55,2.7,37.0,706.0,992.0
Fruits,Dinner,228.0,20.5,97.3,40.3,7.48,4.2,45.8,478.0,112.0
Dairy,Lunch,398.0,2.7,41.8,21.7,3.78,8.7,27.9,406.0,562.0
Snacks,Snack,222.0,4.8,62.1,15.3,2.65,1.5,34.8,275.0,294.0
Beverages,Breakfast,358.0,3.9,64.7,37.4,6.37,3.1,36.6,820.0,944.0
Grains,Snack,559.0,33.9,13.6,39.7,11.8,6.7,6.8,752.0,901.0
Dairy,Breakfast,489.0,37.4,91.5,9.3,1.9,7.7,40.6,263.0,461.0
Meat,Dinner,417.0,38.5,96.0,35.3,7.16,9.6,44.0,935.0,571.0
Meat,Snack,130.0,29.9,17.8,22.5,6.45,5.9,6.2,238.0,505.0
Vegetables,Dinner,444.0,38.0,91.2,12.6,2.67,0.1,22.1,115.0,791.0
Beverages,Snack,174.0,49.9,77.1,28.1,6.25,4.8,30.5,591.0,110.0
Snacks,Breakfast,91.0,41.9,18.2,24.2,6.72,2.0,15.1,613.0,179.0
Vegetables,Lunch,153.0,1.2,43.1,6.1,1.05,7.3,22.8,805.0,363.0
Fruits,Dinner,533.0,22.8,12.5,45.8,11.82,3.2,31.1,862.0,330.0
Vegetables,Lunch,372.0,23.2,33.2,23.0,5.12,1.5,36.7,715.0,491.0
Snacks,Dinner,202.0,38.4,66.5,16.2,4.73,9.2,0.7,315.0,699.0
Meat,Breakfast,581.0,31.7,63.5,21.5,4.5,6.0,44.8,999.0,364.0
Fruits,Snack,574.0,11.6,90.8,18.8,3.31,8.0,48.5,101.0,214.0
Meat,Dinner,265.0,18.1,55.6,22.3,4.61,5.8,19.8,186.0,526.0
Snacks,Lunch,279.0,39.6,6.3,39.0,11.18,7.9,45.0,590.0,484.0
Dairy,Dinner,124.0,31.7,42.2,7.8,1.78,9.4,27.7,1000.0,114.0
Beverages,Lunch,555.0,14.3,27.4,27.0,5.7,1.4,40.3,281.0,327.0
Grains,Breakfast,73.0,22.0,6.6,34.8,9.68,5.4,25.1,831.0,880.0
Beverages,Snack,215.0,29.6,57.9,6.2,1.36,1.1,21.6,459.0,702.0
Beverages,Lunch,306.0,7.8,48.7,12.6,2.3,0.2,36.8,639.0,662.0
Grains,Breakfast,351.0,13.4,49.9,27.3,5.47,5.3,21.3,80.0,498.0
Beverages,Dinner,423.0,30.3,78.7,4.1,0.84,4.0,31.5,177.0,664.0
Dairy,Breakfast,266.0,6.9,27.3,27.9,5.27,4.7,48.5,69.0,597.0
Fruits,Snack,324.0,14.3,72.3,49.7,9.27,5.2,36.6,504.0,784.0
Vegetables,Snack,516.0,24.4,15.1,43.3,10.87,7.0,41.9,834.0,922.0
Dairy,Dinner,547.0,11.5,66.9,49.5,10.81,5.0,5.7,302.0,785.0
Dairy,Dinner,272.0,44.3,7.5,46.7,14.84,9.2,6.9,712.0,792.0
Vegetables,Lunch,175.0,36.9,18.2,30.2,7.84,3.2,41.1,676.0,640.0
Vegetables,Dinner,401.0,4.5,79.5,45.2,7.96,9.4,22.5,687.0,941.0
Fruits,Breakfast,84.0,9.9,87.5,32.7,6.08,3.8,18.9,27.0,552.0
Dairy,Lunch,550.0,38.6,63.8,47.4,12.84,4.1,2.7,708.0,670.0
Grains,Dinner,412.0,11.4,56.2,26.2,5.43,1.9,10.4,280.0,534.0
Beverages,Lunch,118.0,34.6,41.2,30.4,6.89,5.0,49.6,27.0,397.0
Snacks,Snack,431.0,32.9,31.6,10.3,2.43,9.0,40.7,173.0,983.0
Dairy,Breakfast,154.0,21.0,49.5,14.4,3.6,8.2,3.9,855.0,683.0
Meat,Lunch,197.0,3.4,61.6,40.5,6.87,2.5,37.0,165.0,396.0
Meat,Breakfast,397.0,39.0,56.5,38.4,8.7,8.7,26.4,667.0,626.0
Fruits,Lunch,313.0,7.5,41.3,32.7,6.07,8.8,33.0,207.0,833.0
Grains,Dinner,147.0,12.6,26.0,24.4,5.17,0.2,30.4,880.0,320.0
Vegetables,Breakfast,283.0,39.3,31.2,23.7,6.53,6.7,6.6,572.0,856.0
Grains,Breakfast,590.0,30.2,80.4,44.9,9.91,2.3,11.6,558.0,788.0
Fruits,Lunch,379.0,18.2,77.6,34.1,6.61,7.2,26.8,914.0,899.0
Meat,Dinner,158.0,35.9,33.3,11.6,2.74,0.1,47.0,979.0,223.0
Fruits,Lunch,591.0,39.1,8.6,12.6,3.65,9.1,20.8,930.0,868.0
Beverages,Lunch,258.0,14.6,45.5,44.6,8.78,6.1,40.8,407.0,209.0
Vegetables,Snack,73.0,3.4,20.6,14.8,2.86,3.9,17.2,90.0,447.0
Dairy,Snack,216.0,32.9,98.1,44.8,9.76,7.1,11.4,839.0,109.0
Meat,Breakfast,234.0,6.3,92.7,17.5,3.11,5.8,22.3,35.0,792.0
Vegetables,Lunch,51.0,11.4,77.8,35.4,6.99,8.9,12.6,88.0,534.0
